0.296,0.98967,0.44475,-0.17756,0.46047,-5.0072,-0.21126,-0.71178,-0.6698
0.297,0.99013,0.43974,-0.17776,0.44733,-5.0073,-0.19244,-0.70588,-0.66215
0.298,0.99057,0.43473,-0.17794,0.43433,-5.0073,-0.17392,-0.69948,-0.65417
0.299,0.99099,0.42973,-0.17811,0.42149,-5.0073,-0.1557,-0.6929,-0.64599
0.3,0.99141,0.42472,-0.17825,0.40879,-5.0073,-0.13778,-0.6863,-0.63785
0.301,0.99181,0.41971,-0.17838,0.39625,-5.0074,-0.12017,-0.67991,-0.62979
0.302,0.9922,0.4147,-0.17849,0.38386,-5.0074,-0.10287,-0.67276,-0.62123
0.303,0.99258,0.4097,-0.17858,0.37163,-5.0074,-0.085886,-0.66558,-0.61266
0.304,0.99294,0.40469,-0.17866,0.35956,-5.0075,-0.069215,-0.65839,-0.60409
0.305,0.9933,0.39968,-0.17872,0.34765,-5.0075,-0.052866,-0.65118,-0.59552
0.306,0.99364,0.39468,-0.17877,0.33591,-5.0075,-0.036841,-0.64395,-0.58695
0.307,0.99397,0.38967,-0.1788,0.32433,-5.0075,-0.021144,-0.6367,-0.57837
0.308,0.99429,0.38466,-0.17881,0.31292,-5.0076,-0.0057787,-0.62878,-0.56934
0.309,0.9946,0.37965,-0.17881,0.30168,-5.0076,0.009252,-0.62103,-0.56042
0.31,0.99489,0.37465,-0.17879,0.29061,-5.0076,0.023944,-0.61312,-0.55139
0.311,0.99518,0.36964,-0.17876,0.27972,-5.0076,0.038295,-0.60524,-0.54233
0.312,0.99545,0.36463,-0.17872,0.269,-5.0077,0.052301,-0.59688,-0.53301
0.313,0.99572,0.35962,-0.17866,0.25846,-5.0077,0.065957,-0.5885,-0.52369
0.314,0.99597,0.35461,-0.17858,0.2481,-5.0077,0.079262,-0.5801,-0.51436
0.315,0.99621,0.34961,-0.1785,0.23792,-5.0077,0.092211,-0.57169,-0.50502
0.316,0.99644,0.3446,-0.1784,0.22792,-5.0077,0.1048,-0.56321,-0.49565
0.317,0.99667,0.33959,-0.17829,0.21812,-5.0078,0.11703,-0.55421,-0.48589
0.318,0.99688,0.33458,-0.17817,0.2085,-5.0078,0.12889,-0.54529,-0.47623
0.319,0.99708,0.32958,-0.17803,0.19907,-5.0078,0.14038,-0.53623,-0.46649
0.32,0.99728,0.32457,-0.17788,0.18983,-5.0079,0.1515,-0.52699,-0.45672
0.321,0.99746,0.31956,-0.17773,0.18079,-5.0079,0.16225,-0.51786,-0.44693
0.322,0.99764,0.31455,-0.17756,0.17194,-5.0079,0.17261,-0.50825,-0.43686
0.323,0.99781,0.30954,-0.17738,0.16329,-5.008,0.18259,-0.49862,-0.42678
0.324,0.99797,0.30454,-0.17719,0.15484,-5.008,0.19219,-0.48897,-0.4167
0.325,0.99812,0.29953,-0.177,0.1466,-5.008,0.20139,-0.4793,-0.40663
0.326,0.99826,0.29452,-0.17679,0.13855,-5.008,0.21021,-0.46961,-0.39655
0.327,0.99839,0.28951,-0.17658,0.13072,-5.0081,0.21862,-0.45936,-0.3861
0.328,0.99852,0.2845,-0.17635,0.12309,-5.0081,0.22664,-0.4492,-0.37574
0.329,0.99864,0.2795,-0.17612,0.11566,-5.0081,0.23425,-0.43893,-0.36531
0.33,0.99875,0.27449,-0.17589,0.10846,-5.0081,0.24146,-0.42852,-0.35482
0.331,0.99886,0.26948,-0.17564,0.10146,-5.0082,0.24826,-0.41823,-0.34441
0.332,0.99896,0.26447,-0.17539,0.094677,-5.0082,0.25464,-0.40741,-0.33362
0.333,0.99905,0.25946,-0.17513,0.088113,-5.0082,0.26061,-0.39656,-0.32285
0.334,0.99913,0.25445,-0.17487,0.081768,-5.0082,0.26616,-0.38568,-0.31207
0.335,0.99921,0.24945,-0.1746,0.075643,-5.0083,0.27128,-0.37476,-0.3013
0.336,0.99928,0.24444,-0.17433,0.06974,-5.0083,0.27597,-0.36382,-0.29054
0.337,0.99935,0.23943,-0.17405,0.064062,-5.0083,0.28024,-0.35282,-0.27976
0.338,0.99941,0.23442,-0.17377,0.05861,-5.0083,0.28407,-0.34129,-0.26861
0.339,0.99947,0.22941,-0.17348,0.053386,-5.0083,0.28746,-0.32979,-0.25749
0.34,0.99952,0.22441,-0.17319,0.048392,-5.0084,0.29041,-0.31831,-0.2464
0.341,0.99956,0.2194,-0.1729,0.043629,-5.0084,0.29292,-0.30672,-0.23527
0.342,0.99961,0.21439,-0.17261,0.039099,-5.0084,0.29498,-0.2949,-0.22401
0.343,0.99964,0.20938,-0.17231,0.034805,-5.0084,0.29659,-0.28304,-0.21274
0.344,0.99968,0.20437,-0.17201,0.030747,-5.0085,0.29774,-0.27109,-0.20137
0.345,0.9997,0.19936,-0.17172,0.026928,-5.0085,0.29843,-0.25892,-0.1899
0.346,0.99973,0.19435,-0.17142,0.023349,-5.0085,0.29867,-0.24734,-0.17901
0.347,0.99975,0.18935,-0.17112,0.020013,-5.0085,0.29843,-0.23478,-0.16726
0.348,0.99977,0.18434,-0.17082,0.01692,-5.0086,0.29773,-0.22215,-0.15548
0.349,0.99979,0.17933,-0.17052,0.014073,-5.0086,0.29656,-0.20945,-0.14369
0.35,0.9998,0.17432,-0.17023,0.011473,-5.0086,0.29491,-0.19669,-0.13187
0.351,0.99981,0.16931,-0.16993,0.0091227,-5.0086,0.29278,-0.18385,-0.12003
0.352,0.99982,0.1643,-0.16964,0.0070228,-5.0086,0.29017,-0.17095,-0.10817
0.353,0.99982,0.15929,-0.16935,0.0051749,-5.0087,0.28708,-0.15797,-0.096287
0.354,0.99983,0.15429,-0.16907,0.0035806,-5.0087,0.28349,-0.14493,-0.084384
0.355,0.99983,0.14928,-0.16879,0.0022415,-5.0087,0.27942,-0.13181,-0.072459
0.356,0.99983,0.14427,-0.16851,0.0011587,-5.0087,0.27485,-0.11871,-0.060615
0.357,0.99983,0.13926,-0.16824,0.00032181,-5.0087,0.2698,-0.10626,-0.049511
0.358,0.99983,0.13425,-0.16797,-0.00028074,-5.0088,0.26431,-0.094527,-0.039144
0.359,0.99983,0.12924,-0.16771,-0.00066225,-5.0088,0.25839,-0.083506,-0.029512
0.36,0.99983,0.12423,-0.16745,-0.00084086,-5.0088,0.25208,-0.073198,-0.020617
0.361,0.99983,0.11922,-0.1672,-0.00084722,-5.0088,0.24544,-0.065942,-0.014809
0.362,0.99983,0.11422,-0.16696,-0.00080162,-5.0089,0.2387,-0.065704,-0.016063
0.363,0.99983,0.10921,-0.16673,-0.00076764,-5.0089,0.232,-0.065417,-0.017254
0.364,0.99983,0.1042,-0.1665,-0.00074388,-5.0089,0.22533,-0.065081,-0.018384
0.365,0.99983,0.099189,-0.16628,-0.00072857,-5.0089,0.21869,-0.064697,-0.019452
0.366,0.99983,0.09418,-0.16606,-0.00072056,-5.0089,0.21206,-0.064264,-0.020458
0.367,0.99983,0.089171,-0.16585,-0.0007187,-5.009,0.20546,-0.063783,-0.021403
0.368,0.99982,0.084162,-0.16565,-0.00072183,-5.009,0.19887,-0.063253,-0.022286
0.369,0.99982,0.079153,-0.16545,-0.0007288,-5.009,0.19231,-0.062675,-0.023108
0.37,0.99982,0.074144,-0.16526,-0.00073844,-5.009,0.18575,-0.062049,-0.023867
0.371,0.99982,0.069135,-0.16508,-0.00074954,-5.0091,0.1792,-0.061326,-0.024531
0.372,0.99982,0.064126,-0.16491,-0.00076066,-5.0091,0.17266,-0.060449,-0.025068
0.373,0.99982,0.059117,-0.16474,-0.00077032,-5.0091,0.16613,-0.059598,-0.025623
0.374,0.99982,0.054108,-0.16457,-0.00077693,-5.0091,0.15959,-0.058773,-0.026195
0.375,0.99982,0.049099,-0.16442,-0.00077966,-5.0091,0.15305,-0.057975,-0.026784
0.376,0.99982,0.04409,-0.16427,-0.00078068,-5.0092,0.14652,-0.057204,-0.027391
0.377,0.99982,0.039081,-0.16412,-0.00078127,-5.0092,0.13999,-0.056459,-0.028014
0.378,0.99982,0.034071,-0.16399,-0.00078143,-5.0092,0.13346,-0.05574,-0.028655
0.379,0.99982,0.029062,-0.16386,-0.0007815,-5.0092,0.12694,-0.055048,-0.029313
0.38,0.99982,0.024053,-0.16373,-0.00078195,-5.0093,0.12043,-0.054383,-0.029988
0.381,0.99981,0.019044,-0.16362,-0.00078312,-5.0093,0.11392,-0.053737,-0.030684
0.382,0.99981,0.014034,-0.16351,-0.00078528,-5.0093,0.10742,-0.053072,-0.031391
0.383,0.99981,0.0090249,-0.1634,-0.00078836,-5.0093,0.10092,-0.052402,-0.032084
0.384,0.99981,0.0040155,-0.1633,-0.00079188,-5.0094,0.094434,-0.051726,-0.032764
0.385,0.99981,-0.00099384,-0.16321,-0.00079558,-5.0094,0.087947,-0.051043,-0.033431
0.386,0.99981,-0.0060032,-0.16313,-0.00079945,-5.0094,0.081464,-0.050355,-0.034084
0.387,0.99981,-0.011013,-0.16305,-0.0008032,-5.0094,0.074983,-0.04966,-0.034724
0.388,0.99981,-0.016022,-0.16298,-0.00080658,-5.0095,0.068505,-0.04896,-0.03535
0.389,0.99981,-0.021032,-0.16291,-0.00080939,-5.0095,0.062028,-0.048253,-0.035962
0.39,0.99981,-0.026041,-0.16285,-0.00081141,-5.0095,0.055553,-0.04754,-0.036562
0.391,0.99981,-0.031051,-0.1628,-0.00081242,-5.0096,0.049077,-0.046821,-0.037162
0.392,0.99981,-0.03606,-0.16276,-0.00081276,-5.0096,0.042602,-0.046124,-0.037828
0.393,0.99981,-0.04107,-0.16272,-0.00081324,-5.0096,0.036129,-0.045465,-0.038511
0.394,0.9998,-0.046079,-0.16268,-0.00081439,-5.0096,0.029658,-0.044844,-0.039212
0.395,0.9998,-0.051089,-0.16266,-0.00081674,-5.0097,0.023191,-0.044261,-0.03993
0.396,0.9998,-0.056099,-0.16264,-0.00082,-5.0097,0.016726,-0.043666,-0.040634
0.397,0.9998,-0.061108,-0.16262,-0.00082332,-5.0097,0.010263,-0.042892,-0.041219
0.398,0.9998,-0.066118,-0.16262,-0.00082589,-5.0097,0.003798,-0.042165,-0.04183
0.399,0.9998,-0.071128,-0.16262,-0.00082689,-5.0098,-0.0026698,-0.041483,-0.042468
0.4,0.9998,-0.076138,-0.16262,-0.0008273,-5.0098,-0.009139,-0.040848,-0.043133
0.401,0.9998,-0.081148,-0.16264,-0.00082888,-5.0098,-0.015606,-0.040248,-0.043827
0.402,0.9998,-0.086157,-0.16265,-0.0008314,-5.0099,-0.022072,-0.039612,-0.044535
0.403,0.9998,-0.091167,-0.16268,-0.0008345,-5.0099,-0.028538,-0.038971,-0.045234
0.404,0.9998,-0.096177,-0.16271,-0.000838,-5.0099,-0.035004,-0.038323,-0.045923
0.405,0.9998,-0.10119,-0.16275,-0.00084158,-5.0099,-0.041472,-0.03767,-0.046604
0.406,0.99979,-0.1062,-0.16279,-0.00084519,-5.01,-0.047941,-0.03701,-0.047275
0.407,0.99979,-0.11121,-0.16285,-0.00084871,-5.01,-0.054412,-0.036345,-0.047937
0.408,0.99979,-0.11622,-0.1629,-0.0008519,-5.01,-0.060886,-0.035674,-0.04859
0.409,0.99979,-0.12123,-0.16297,-0.00085458,-5.0101,-0.067363,-0.034996,-0.049233
0.41,0.99979,-0.12624,-0.16304,-0.00085662,-5.0101,-0.073844,-0.034313,-0.049867
0.411,0.99979,-0.13125,-0.16311,-0.00085824,-5.0101,-0.08033,-0.033628,-0.050506
0.412,0.99979,-0.13626,-0.1632,-0.00085966,-5.0102,-0.086818,-0.032973,-0.051223
0.413,0.99979,-0.14127,-0.16329,-0.00086118,-5.0102,-0.09331,-0.032336,-0.051948
0.414,0.99979,-0.14628,-0.16338,-0.00086319,-5.0102,-0.099805,-0.031717,-0.052682
0.415,0.99979,-0.15129,-0.16349,-0.0008661,-5.0103,-0.1063,-0.031115,-0.053424
0.416,0.99979,-0.1563,-0.1636,-0.0008702,-5.0103,-0.1128,-0.030532,-0.054174
0.417,0.99979,-0.16131,-0.16371,-0.0008757,-5.0103,-0.1193,-0.029967,-0.054933
0.418,0.99978,-0.16632,-0.16384,-0.00088147,-5.0104,-0.12581,-0.029214,-0.05558
0.419,0.99978,-0.17133,-0.16397,-0.00088556,-5.0104,-0.13232,-0.028467,-0.056215
0.42,0.99978,-0.17634,-0.1641,-0.00088774,-5.0104,-0.13884,-0.027753,-0.056852
0.421,0.99978,-0.18135,-0.16424,-0.00088875,-5.0105,-0.14537,-0.027033,-0.057478
0.422,0.99978,-0.18636,-0.16439,-0.00088717,-5.0105,-0.15191,-0.026129,-0.057998
0.423,0.99978,-0.19137,-0.16455,-0.00088084,-5.0105,-0.15847,-0.025261,-0.058495
0.424,0.99978,-0.19638,-0.16471,-0.0008691,-5.0106,-0.16504,-0.024311,-0.058945
0.425,0.99978,-0.20139,-0.16488,-0.00085246,-5.0106,-0.17163,-0.023458,-0.059489
0.426,0.99978,-0.2064,-0.16505,-0.00080357,-5.0106,-0.17829,-0.020531,-0.057999
0.427,0.99978,-0.21141,-0.16523,-0.00077317,-5.0107,-0.18492,-0.023164,-0.062025
0.428,0.99978,-0.21642,-0.16542,-0.00081068,-5.0107,-0.19142,-0.025848,-0.066096
0.429,0.99977,-0.22143,-0.16562,-0.00091724,-5.0107,-0.1978,-0.028583,-0.070213
0.43,0.99977,-0.22645,-0.16582,-0.0010938,-5.0108,-0.20404,-0.031369,-0.074376
0.431,0.99977,-0.23146,-0.16602,-0.0013414,-5.0108,-0.21015,-0.034206,-0.078585
0.432,0.99977,-0.23647,-0.16624,-0.0016609,-5.0108,-0.21613,-0.037094,-0.08284
0.433,0.99977,-0.24148,-0.16646,-0.0020532,-5.0109,-0.22198,-0.040033,-0.08714
0.434,0.99977,-0.24649,-0.16668,-0.0025195,-5.0109,-0.22768,-0.043024,-0.091486
0.435,0.99976,-0.2515,-0.16691,-0.0030605,-5.0109,-0.23325,-0.046065,-0.095877
0.436,0.99976,-0.25651,-0.16715,-0.0036812,-5.011,-0.23867,-0.049356,-0.10051
0.437,0.99976,-0.26152,-0.16739,-0.0043982,-5.011,-0.24391,-0.054258,-0.10667
0.438,0.99975,-0.26653,-0.16764,-0.0052223,-5.0111,-0.24895,-0.058844,-0.11253
0.439,0.99975,-0.27154,-0.16789,-0.0061498,-5.0111,-0.2538,-0.063114,-0.11808
0.44,0.99974,-0.27656,-0.16814,-0.0071755,-5.0111,-0.25846,-0.067068,-0.12331
0.441,0.99973,-0.28157,-0.1684,-0.0082901,-5.0112,-0.26296,-0.070711,-0.12823
0.442,0.99972,-0.28658,-0.16867,-0.0094899,-5.0112,-0.2673,-0.074261,-0.13298
0.443,0.99971,-0.29159,-0.16894,-0.010773,-5.0113,-0.27148,-0.07781,-0.13773
0.444,0.9997,-0.2966,-0.16921,-0.012139,-5.0113,-0.27551,-0.081357,-0.14247
0.445,0.99969,-0.30161,-0.16949,-0.013589,-5.0113,-0.27939,-0.084904,-0.14721
0.446,0.99967,-0.30662,-0.16977,-0.015124,-5.0114,-0.28311,-0.08845,-0.15193
0.447,0.99966,-0.31163,-0.17006,-0.016741,-5.0114,-0.28668,-0.091996,-0.15665
0.448,0.99964,-0.31665,-0.17034,-0.018442,-5.0115,-0.2901,-0.09554,-0.16135
0.449,0.99962,-0.32166,-0.17064,-0.020226,-5.0115,-0.29337,-0.099083,-0.16605
0.45,0.9996,-0.32667,-0.17093,-0.022093,-5.0115,-0.29648,-0.10263,-0.17074
0.451,0.99958,-0.33168,-0.17123,-0.024043,-5.0116,-0.29944,-0.10614,-0.17539
0.452,0.99955,-0.33669,-0.17153,-0.02607,-5.0116,-0.30226,-0.10929,-0.17962
0.453,0.99952,-0.3417,-0.17183,-0.028174,-5.0117,-0.30495,-0.11243,-0.18385
0.454,0.9995,-0.34672,-0.17214,-0.030351,-5.0117,-0.3075,-0.11558,-0.18807
0.455,0.99946,-0.35173,-0.17245,-0.032602,-5.0118,-0.30991,-0.11874,-0.19229
0.456,0.99943,-0.35674,-0.17276,-0.034927,-5.0118,-0.3122,-0.12189,-0.19651
0.457,0.99939,-0.36175,-0.17307,-0.037326,-5.0118,-0.31435,-0.12505,-0.20072
0.458,0.99936,-0.36676,-0.17339,-0.039797,-5.0119,-0.31637,-0.12821,-0.20493
0.459,0.99931,-0.37177,-0.1737,-0.042341,-5.0119,-0.31826,-0.13137,-0.20914
0.46,0.99927,-0.37679,-0.17402,-0.044957,-5.012,-0.32002,-0.13453,-0.21334
0.461,0.99922,-0.3818,-0.17434,-0.047643,-5.012,-0.32165,-0.13768,-0.21751
0.462,0.99918,-0.38681,-0.17467,-0.050399,-5.0121,-0.32316,-0.14047,-0.22128
0.463,0.99912,-0.39182,-0.17499,-0.053225,-5.0121,-0.32455,-0.14326,-0.22505
0.464,0.99907,-0.39683,-0.17532,-0.056119,-5.0122,-0.32581,-0.14605,-0.22881
0.465,0.99901,-0.40185,-0.17564,-0.05908,-5.0122,-0.32696,-0.14885,-0.23257
0.466,0.99895,-0.40686,-0.17597,-0.062109,-5.0122,-0.32798,-0.15164,-0.23632
0.467,0.99889,-0.41187,-0.1763,-0.065204,-5.0123,-0.32889,-0.15444,-0.24007
0.468,0.99882,-0.41688,-0.17663,-0.068364,-5.0123,-0.32968,-0.15724,-0.24382
0.469,0.99875,-0.4219,-0.17696,-0.071589,-5.0124,-0.33036,-0.16004,-0.24757
0.47,0.99868,-0.42691,-0.17729,-0.074878,-5.0124,-0.33092,-0.16284,-0.25131
0.471,0.9986,-0.43192,-0.17762,-0.078229,-5.0125,-0.33138,-0.16563,-0.25504
0.472,0.99852,-0.43693,-0.17795,-0.081642,-5.0125,-0.33173,-0.16809,-0.25838
0.473,0.99844,-0.44195,-0.17828,-0.085115,-5.0126,-0.33197,-0.17054,-0.26171
0.474,0.99835,-0.44696,-0.17861,-0.088647,-5.0126,-0.33211,-0.173,-0.26504
0.475,0.99826,-0.45197,-0.17895,-0.092237,-5.0127,-0.33215,-0.17546,-0.26837
0.476,0.99817,-0.45698,-0.17928,-0.095883,-5.0127,-0.33209,-0.17791,-0.27169
0.477,0.99807,-0.462,-0.17961,-0.099586,-5.0128,-0.33193,-0.18037,-0.27501
0.478,0.99797,-0.46701,-0.17994,-0.10334,-5.0128,-0.33168,-0.18282,-0.27833
0.479,0.99786,-0.47202,-0.18027,-0.10716,-5.0129,-0.33133,-0.18528,-0.28164
0.48,0.99775,-0.47703,-0.1806,-0.11102,-5.0129,-0.33089,-0.18774,-0.28495
0.481,0.99764,-0.48205,-0.18094,-0.11495,-5.013,-0.33035,-0.19019,-0.28825
0.482,0.99752,-0.48706,-0.18127,-0.11892,-5.013,-0.32972,-0.19219,-0.29104
0.483,0.9974,-0.49207,-0.18159,-0.12295,-5.0131,-0.329,-0.19447,-0.29414
0.484,0.99728,-0.49709,-0.18192,-0.12704,-5.0131,-0.32818,-0.1967,-0.29714
0.485,0.99715,-0.5021,-0.18225,-0.13117,-5.0132,-0.32728,-0.19888,-0.30014
0.486,0.99701,-0.50711,-0.18258,-0.13536,-5.0132,-0.32629,-0.20105,-0.30307
0.487,0.99688,-0.51213,-0.1829,-0.1396,-5.0133,-0.32521,-0.20318,-0.30598
0.488,0.99673,-0.51714,-0.18323,-0.14389,-5.0133,-0.32404,-0.20523,-0.30882
0.489,0.99659,-0.52215,-0.18355,-0.14822,-5.0134,-0.32279,-0.20763,-0.31202
0.49,0.99644,-0.52717,-0.18387,-0.15261,-5.0134,-0.32146,-0.20952,-0.31464
0.491,0.99628,-0.53218,-0.18419,-0.15704,-5.0135,-0.32005,-0.2114,-0.31725
0.492,0.99612,-0.53719,-0.18451,-0.16152,-5.0135,-0.31856,-0.21329,-0.31986
0.493,0.99596,-0.54221,-0.18483,-0.16604,-5.0136,-0.317,-0.21517,-0.32247
0.494,0.99579,-0.54722,-0.18515,-0.17061,-5.0136,-0.31536,-0.21705,-0.32507
0.495,0.99562,-0.55223,-0.18546,-0.17523,-5.0137,-0.31364,-0.21893,-0.32767
0.496,0.99544,-0.55725,-0.18578,-0.17989,-5.0137,-0.31185,-0.22081,-0.33026
0.497,0.99526,-0.56226,-0.18609,-0.18459,-5.0138,-0.30998,-0.22269,-0.33284
0.498,0.99507,-0.56728,-0.1864,-0.18933,-5.0138,-0.30805,-0.22457,-0.33543
0.499,0.99488,-0.57229,-0.1867,-0.19412,-5.0139,-0.30605,-0.22644,-0.33801
0.5,0.99468,-0.5773,-0.18701,-0.19895,-5.0139,-0.30397,-0.22832,-0.34058
0.501,0.99448,-0.58232,-0.18731,-0.20381,-5.014,-0.30183,-0.23019,-0.34315
0.502,0.99428,-0.58733,-0.18761,-0.20872,-5.0141,-0.29963,-0.23157,-0.34512
0.503,0.99407,-0.59235,-0.18791,-0.21366,-5.0141,-0.29736,-0.23322,-0.34748
0.504,0.99385,-0.59736,-0.18821,-0.21865,-5.0142,-0.29502,-0.23488,-0.34975
0.505,0.99363,-0.60237,-0.1885,-0.22367,-5.0142,-0.29263,-0.23648,-0.35202
0.506,0.9934,-0.60739,-0.18879,-0.22873,-5.0143,-0.29017,-0.23825,-0.35447
0.507,0.99317,-0.6124,-0.18908,-0.23383,-5.0143,-0.28765,-0.23971,-0.35653
0.508,0.99293,-0.61742,-0.18937,-0.23896,-5.0144,-0.28507,-0.24116,-0.35859
0.509,0.99269,-0.62243,-0.18965,-0.24413,-5.0144,-0.28244,-0.24261,-0.36064
0.51,0.99245,-0.62745,-0.18993,-0.24933,-5.0145,-0.27974,-0.24405,-0.36269
0.511,0.99219,-0.63246,-0.19021,-0.25457,-5.0145,-0.27699,-0.24549,-0.36474
0.512,0.99194,-0.63747,-0.19049,-0.25984,-5.0146,-0.27418,-0.24693,-0.36678
0.513,0.99167,-0.64249,-0.19076,-0.26514,-5.0147,-0.27132,-0.24837,-0.36881
0.514,0.99141,-0.6475,-0.19103,-0.27048,-5.0147,-0.26841,-0.2498,-0.37085
0.515,0.99113,-0.65252,-0.1913,-0.27585,-5.0148,-0.26544,-0.25123,-0.37287
0.516,0.99086,-0.65753,-0.19156,-0.28125,-5.0148,-0.26242,-0.25265,-0.3749
0.517,0.99057,-0.66255,-0.19182,-0.28669,-5.0149,-0.25935,-0.25386,-0.37663
0.518,0.99028,-0.66756,-0.19208,-0.29215,-5.0149,-0.25622,-0.25508,-0.37839
0.519,0.98999,-0.67258,-0.19233,-0.29765,-5.015,-0.25305,-0.25633,-0.38019
0.52,0.98969,-0.67759,-0.19258,-0.30317,-5.0151,-0.24983,-0.2576,-0.38203
0.521,0.98938,-0.68261,-0.19283,-0.30873,-5.0151,-0.24656,-0.25891,-0.38392
0.522,0.98907,-0.68762,-0.19308,-0.31431,-5.0152,-0.24325,-0.26002,-0.38555
0.523,0.98875,-0.69264,-0.19332,-0.31992,-5.0152,-0.23989,-0.26111,-0.38715
0.524,0.98843,-0.69765,-0.19356,-0.32556,-5.0153,-0.23649,-0.2622,-0.38875
0.525,0.9881,-0.70267,-0.19379,-0.33122,-5.0154,-0.23304,-0.26329,-0.39035
0.526,0.98777,-0.70768,-0.19402,-0.33691,-5.0154,-0.22956,-0.26437,-0.39194
0.527,0.98743,-0.7127,-0.19425,-0.34263,-5.0155,-0.22603,-0.26545,-0.39353
0.528,0.98708,-0.71772,-0.19448,-0.34837,-5.0155,-0.22245,-0.26653,-0.39512
0.529,0.98673,-0.72273,-0.1947,-0.35414,-5.0156,-0.21884,-0.26761,-0.3967
0.53,0.98637,-0.72775,-0.19491,-0.35993,-5.0157,-0.21519,-0.26868,-0.39829
0.531,0.98601,-0.73276,-0.19513,-0.36575,-5.0157,-0.2115,-0.26975,-0.39986
0.532,0.98564,-0.73778,-0.19534,-0.37159,-5.0158,-0.20778,-0.27063,-0.4012
0.533,0.98527,-0.74279,-0.19554,-0.37745,-5.0159,-0.20402,-0.27149,-0.40251
0.534,0.98489,-0.74781,-0.19574,-0.38334,-5.0159,-0.20022,-0.27235,-0.40382
0.535,0.9845,-0.75283,-0.19594,-0.38924,-5.016,-0.19639,-0.2732,-0.40512
0.536,0.98411,-0.75784,-0.19614,-0.39517,-5.016,-0.19252,-0.27406,-0.40643
0.537,0.98371,-0.76286,-0.19633,-0.40112,-5.0161,-0.18862,-0.27492,-0.40774
0.538,0.98331,-0.76787,-0.19651,-0.40709,-5.0162,-0.18469,-0.27577,-0.40905
0.539,0.9829,-0.77289,-0.1967,-0.41308,-5.0162,-0.18073,-0.27663,-0.41036
0.54,0.98248,-0.77791,-0.19688,-0.41908,-5.0163,-0.17673,-0.27748,-0.41167
0.541,0.98206,-0.78292,-0.19705,-0.42511,-5.0164,-0.17271,-0.27833,-0.41297
0.542,0.98163,-0.78794,-0.19722,-0.43115,-5.0164,-0.16866,-0.27901,-0.41405
0.543,0.9812,-0.79296,-0.19739,-0.43722,-5.0165,-0.16458,-0.27967,-0.4151
0.544,0.98076,-0.79797,-0.19755,-0.4433,-5.0166,-0.16047,-0.28032,-0.41616
0.545,0.98031,-0.80299,-0.19771,-0.44939,-5.0166,-0.15634,-0.28097,-0.41721
0.546,0.97986,-0.80801,-0.19786,-0.4555,-5.0167,-0.15218,-0.28163,-0.41826
0.547,0.9794,-0.81302,-0.19801,-0.46163,-5.0167,-0.148,-0.28228,-0.41931
0.548,0.97893,-0.81804,-0.19816,-0.46778,-5.0168,-0.14379,-0.28293,-0.42036
0.549,0.97846,-0.82306,-0.1983,-0.47394,-5.0169,-0.13955,-0.28358,-0.42141
0.55,0.97799,-0.82807,-0.19844,-0.48011,-5.0169,-0.13529,-0.28423,-0.42246
0.551,0.9775,-0.83309,-0.19857,-0.48631,-5.017,-0.13101,-0.28488,-0.42352
0.552,0.97701,-0.83811,-0.1987,-0.49251,-5.0171,-0.12671,-0.28537,-0.42436
0.553,0.97652,-0.84312,-0.19883,-0.49873,-5.0171,-0.12238,-0.28584,-0.42517
0.554,0.97602,-0.84814,-0.19895,-0.50496,-5.0172,-0.11803,-0.28631,-0.42598
0.555,0.97551,-0.85316,-0.19906,-0.5112,-5.0173,-0.11366,-0.28677,-0.42679
0.556,0.97499,-0.85818,-0.19917,-0.51746,-5.0173,-0.10927,-0.28724,-0.42761
0.557,0.97447,-0.86319,-0.19928,-0.52373,-5.0174,-0.10486,-0.2877,-0.42842
0.558,0.97395,-0.86821,-0.19938,-0.53002,-5.0175,-0.10043,-0.28816,-0.42923
0.559,0.97341,-0.87323,-0.19948,-0.53631,-5.0175,-0.095983,-0.28862,-0.43004
0.56,0.97287,-0.87825,-0.19957,-0.54262,-5.0176,-0.091516,-0.28908,-0.43085
0.561,0.97233,-0.88326,-0.19966,-0.54894,-5.0177,-0.08703,-0.28954,-0.43166
0.562,0.97178,-0.88828,-0.19975,-0.55526,-5.0177,-0.082527,-0.28978,-0.43217
0.563,0.97122,-0.8933,-0.19983,-0.5616,-5.0178,-0.078008,-0.29014,-0.43288
0.564,0.97065,-0.89832,-0.1999,-0.56795,-5.0179,-0.073472,-0.29049,-0.43351
0.565,0.97008,-0.90333,-0.19998,-0.57431,-5.0179,-0.06892,-0.2908,-0.43414
0.566,0.9695,-0.90835,-0.20004,-0.58067,-5.018,-0.064353,-0.2911,-0.43475
0.567,0.96892,-0.91337,-0.2001,-0.58705,-5.0181,-0.059771,-0.29139,-0.43533
0.568,0.96833,-0.91839,-0.20016,-0.59344,-5.0181,-0.055175,-0.29165,-0.43591
0.569,0.96773,-0.92341,-0.20021,-0.59983,-5.0182,-0.050566,-0.29207,-0.43666
0.57,0.96713,-0.92842,-0.20026,-0.60623,-5.0183,-0.045943,-0.29223,-0.43708
0.571,0.96652,-0.93344,-0.20031,-0.61264,-5.0184,-0.041307,-0.29239,-0.43749
0.572,0.9659,-0.93846,-0.20035,-0.61905,-5.0184,-0.036659,-0.29254,-0.4379
